movieId,title,genres
8820,Spinout (1966),Comedy|Musical
8821,Harum Scarum (1965),Comedy|Musical
8822,"Unidentified Flying Oddball (a.k.a. Spaceman and King Arthur, The) (a.k.a. Spaceman in King Arthur's Court, A) (1979)",Adventure|Comedy|Fantasy|Sci-Fi
8825,Cheerleader Camp (1987),Comedy|Horror|Mystery
8829,Benji: Off the Leash! (2004),Children|Drama
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
8847,Graffiti Bridge (1990),Drama|Musical
8849,Under the Cherry Moon (1986),Comedy|Drama|Musical|Romance
8850,Flipper (1963),Adventure|Children|Drama
8855,Witchboard (1986),Horror|Mystery|Thriller
8858,"Apple, The (1980)",Musical|Sci-Fi
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
8868,Head in the Clouds (2004),Drama|Romance|War
8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
8877,Second Chorus (1940),Comedy|Musical|Romance
8878,Class of Nuke 'Em High Part II: Subhumanoid Meltdown (1991),Comedy|Horror|Sci-Fi
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller
8881,Alexander's Ragtime Band (1938),Drama|Musical
8882,"Boston Strangler, The (1968)",Crime|Drama|Mystery|Thriller
8883,"Last Flight of Noah's Ark, The (1980)",Adventure|Children|Comedy
8885,"Sentinel, The (1977)",Drama|Horror|Mystery|Thriller
8886,SSSSSSS (1973),Horror|Sci-Fi
8896,I Married a Monster from Outer Space (1958),Horror|Sci-Fi
8901,Flashpoint (1984),Action|Adventure|Crime|Mystery|Thriller
8902,Bug (1975),Horror|Mystery|Sci-Fi
8903,"Terror, The (1963)",Horror|Mystery
8907,Shark Tale (2004),Animation|Children|Comedy
8914,Primer (2004),Drama|Sci-Fi
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
8919,P.S. (2004),Comedy|Drama|Fantasy|Romance
8926,Circle of Iron (1978),Action|Adventure|Fantasy|Mystery
8929,Black Beauty (1971),Children|Drama
8934,Bebe's Kids (1992),Animation|Children|Comedy
8935,All I Want for Christmas (1991),Children|Comedy
8939,"Final Cut, The (2004)",Sci-Fi|Thriller
8942,Spin (2003),Children|Drama
8944,"Dust Factory, The (2004)",Adventure|Children|Romance
8947,"Grudge, The (2004)",Horror|Mystery|Thriller
8950,"Machinist, The (Maquinista, El) (2004)",Mystery|Thriller
8957,Saw (2004),Horror|Mystery|Thriller
8959,Birth (2004),Drama|Mystery
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
8963,It's All About Love (2003),Drama|Romance|Sci-Fi|Thriller
8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
8971,Veer Zaara (2004),Drama|Musical|Romance
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
8975,Fabled (2002),Drama|Mystery|Thriller
8976,San Antonio (1945),Western
8977,Alexander (2004),Action|Adventure|Drama|War
8978,Christmas with the Kranks (2004),Children|Comedy
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
8989,Damn Yankees! (1958),Comedy|Musical
9001,"Wackiest Ship in the Army, The (1960)",Comedy|War
9003,Conquest of Space (1955),Sci-Fi
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi
9009,"Last Minute, The (2001)",Drama|Mystery|Thriller
9011,Portrait of Jennie (1948),Drama|Fantasy|Mystery|Romance
9014,Since You Went Away (1944),Drama|War
9018,Control Room (2004),Documentary|War
25736,Dr. Jekyll and Mr. Hyde (1920),Drama|Horror|Sci-Fi
25737,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",Fantasy|Horror
25742,Destiny (a.k.a. Between Two Worlds) (Der müde Tod) (1921),Fantasy
25745,"Man from Beyond, The (1922)",Mystery
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance
25751,"Big Parade, The (1925)",Drama|Romance|War
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance
25759,October (1928),Drama|War
25770,Applause (1929),Drama|Musical
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
25778,Night Nurse (1931),Crime|Drama|Mystery|Thriller
25793,Vampyr (1932),Fantasy|Horror
25797,Gold Diggers of 1933 (1933),Musical
25798,Island of Lost Souls (1932),Adventure|Horror|Romance|Sci-Fi
25802,"Son of Kong, The (1933)",Adventure|Comedy|Fantasy
25809,"Lawless Frontier, The (1934)",Romance|Western
25810,"Lost Patrol, The (1934)",Adventure|Drama|War
25811,"Merry Widow, The (1934)",Comedy|Musical|Romance
25819,Mark of the Vampire (1935),Horror|Mystery
25822,Werewolf of London (1935),Drama|Fantasy|Horror|Sci-Fi
25825,Fury (1936),Drama|Film-Noir
25829,Revolt of the Zombies (1936),Horror|War
25830,Show Boat (1936),Comedy|Drama|Musical|Romance
25842,Topper (1937),Comedy|Fantasy|Romance
25843,"Big Broadcast of 1938, The (1938)",Comedy|Musical|Romance
25846,"Dawn Patrol, The (1938)",Drama|War
25851,"Shopworn Angel, The (1938)",Drama|Romance|War
25852,Gaslight (1940),Mystery|Thriller
25865,"Letter, The (1940)",Drama|Film-Noir
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
25871,In the Navy (1941),Comedy|Musical
25872,It Started with Eve (1941),Comedy|Musical|Romance
25874,Never Give a Sucker an Even Break (1941),Comedy|Musical
25878,Across the Pacific (1942),Action|Adventure|Romance|War
25879,All Through the Night (1941),Action|Comedy|Drama|Thriller|War
25885,"Prelude to War (Why We Fight, 1) (1943)",Documentary|War
25888,Action in the North Atlantic (1943),Action|War
25890,"Guy Named Joe, A (1943)",Drama|Fantasy|Romance|War
25891,Heaven Can Wait (1943),Comedy|Fantasy|Romance
25893,"Memphis Belle: A Story of a Flying Fortress, The (1944)",Documentary|War
25897,Thousands Cheer (1943),Comedy|Drama|Musical
25899,Cover Girl (1944),Comedy|Musical
25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",Drama|War
25903,"Mask of Dimitrios, The (1944)",Crime|Drama|Film-Noir|Mystery
25904,Ministry of Fear (1944),Drama|Film-Noir|Thriller
25908,Passage to Marseille (1944),Adventure|Drama|War
25910,"White Cliffs of Dover, The (1944)",Drama|Romance|War
25911,"Woman in the Window, The (1944)",Crime|Film-Noir|Thriller
25916,They Were Expendable (1945),Drama|War
25920,"Blue Dahlia, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller
25921,"Dark Mirror, The (1946)",Film-Noir|Thriller
25922,Deception (1946),Drama|Film-Noir|Thriller
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller
25929,Nightmare Alley (1947),Drama|Film-Noir
25930,Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller
25931,Road to Rio (1947),Adventure|Comedy|Musical|Romance
25932,"Two Mrs. Carrolls, The (1947)",Crime|Drama|Film-Noir|Thriller
25934,3 Godfathers (1948),Drama|Western
25937,Easter Parade (1948),Musical|Romance
25938,Fort Apache (1948),Western
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
25943,"Naked City, The (1948)",Crime|Drama|Film-Noir|Mystery
25944,"Pirate, The (1948)",Adventure|Comedy|Musical|Romance
25945,They Live by Night (1949),Crime|Film-Noir|Romance
25948,Yellow Sky (1948),Crime|Western
25950,"Barkleys of Broadway, The (1949)",Comedy|Musical
25951,In the Good Old Summertime (1949),Musical
25954,Orpheus (Orphée) (1950),Drama|Fantasy|Romance
25956,"Secret Garden, The (1949)",Children|Drama
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western
25961,"Gunfighter, The (1950)",Action|Western
25965,Summer Stock (1950),Comedy|Musical|Romance
25972,Clash by Night (1952),Drama|Film-Noir
25976,Son of Paleface (1952),Action|Comedy|Romance|Western
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),Comedy|Horror|Sci-Fi
25979,Gun Fury (1953),Action|Adventure|Crime|Western
25989,French Cancan (1954),Comedy|Drama|Musical|Romance
25996,"Star Is Born, A (1954)",Drama|Musical
26001,It's Always Fair Weather (1955),Comedy|Drama|Musical
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",Drama|War
26008,Anything Goes (1956),Musical
26009,"Burmese Harp, The (Biruma no tategoto) (1956)",Drama|War
26010,Carousel (1956),Musical|Romance
26018,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller
26019,Fiend Without a Face (1958),Horror|Sci-Fi|Thriller
26021,Jailhouse Rock (1957),Crime|Drama|Musical|Romance
26026,"Undead, The (1957)",Fantasy|Horror
26028,Carve Her Name with Pride (1958),Drama|War
26042,Torpedo Run (1958),Drama|War
26047,Invisible Invaders (1959),Horror|Sci-Fi
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War
26049,Fires on the Plain (Nobi) (1959),Drama|War
26050,North West Frontier (1959),Adventure|Drama|War
26058,"Leech Woman, The (1960)",Horror|Sci-Fi
26067,"Deadly Companions, The (1961)",Western
26072,Murder She Said (1961),Comedy|Crime|Drama|Mystery
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
26076,Scream of Fear (a.k.a. Taste of Fear) (1961),Horror|Mystery|Thriller
26080,Eegah (1962),Fantasy|Horror|Romance|Thriller
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance
26086,"Occurrence at Owl Creek Bridge, An (La rivière du hibou) (1962)",Drama|War
26088,"Four Days of Naples, The (Le quattro giornate di Napoli) (1962)",Drama|War
26093,"Wonderful World of the Brothers Grimm, The (1962)",Adventure|Animation|Children|Comedy|Drama|Fantasy|Musical|Romance
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War
26098,"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The (1964)",Horror|Mystery
26101,McLintock! (1963),Comedy|Western
26104,Murder at the Gallop (1963),Comedy|Crime|Drama|Mystery|Thriller
26107,"Prize, The (1963)",Drama|Mystery|Thriller
26110,36 Hours (1965),Thriller|War
26112,Behold a Pale Horse (1964),Drama|War
26117,"Killers, The (1964)",Action|Crime|Drama|Film-Noir|Thriller
26122,Onibaba (1964),Drama|Horror|War
26123,Robin and the 7 Hoods (1964),Comedy|Crime|Musical
26124,Robinson Crusoe on Mars (1964),Sci-Fi
26128,What a Way to Go! (1964),Comedy|Musical|Romance
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
26134,Dracula: Prince of Darkness (1966),Horror|Mystery
26136,"Hallelujah Trail, The (1965)",Comedy|Western
26137,"Heroes of Telemark, The (1965) ",Action|Drama|War
26138,"Hill, The (1965)",Drama|War
26139,In Harm's Way (1965),Drama|War
26142,Major Dundee (1965),Adventure|War|Western
26144,Operation Crossbow (1965),Action|Adventure|War
26146,Ride in the Whirlwind (1965),Western
26148,"Train, The (1964)",Action|Thriller|War
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
26155,Khartoum (1966),Action|Adventure|Drama|War
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
26160,Asterix and the Gauls (Astérix le Gaulois) (1967),Action|Adventure|Animation|Children|Comedy
26162,Gappa: The Triphibian Monsters (AKA Monster from a Prehistoric Planet) (Daikyojû Gappa) (1967),Sci-Fi
26163,Don't Look Back (1967),Documentary|Musical
26164,Fando and Lis (Fando y Lis) (1968),Adventure|Fantasy
26174,The Shooting (1966),Western
26181,"War Wagon, The (1967)",Action|Western
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
26187,Head (1968),Comedy|Fantasy|Musical
26195,Sympathy for the Devil (1968),Documentary|Musical
26197,War and Peace (Voyna i mir) (1967),Drama|Romance|War
26198,"Yours, Mine and Ours (1968)",Children|Comedy
26203,Colossus: The Forbin Project (1970),Sci-Fi|Thriller
26204,Death Rides a Horse (Da uomo a uomo) (1967),Action|Western
26205,"Goodbye, Mr. Chips (1969)",Drama|Musical|Romance
26206,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969),Fantasy|Mystery|Sci-Fi|Thriller
26210,Marlowe (1969),Crime|Drama|Mystery
26221,Dirty Dingus Magee (1970),Comedy|Western
26222,Dodes'ka-den (Clickety-Clack) (1970),Drama|Fantasy
26223,Gamera vs. Jiger (1970),Action|Fantasy|Sci-Fi
26230,On a Clear Day You Can See Forever (1970),Comedy|Musical|Romance
26235,Long Live Death (Viva la muerte) (1971),Drama|War
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War
26240,"Beguiled, The (1971)",Drama|Thriller|War
26242,Duel (1971),Action|Mystery|Thriller
26243,Evil Roy Slade (1972),Comedy|Western
26246,Johnny Got His Gun (1971),Drama|War
26247,Lawman (1971),Western
26248,Let's Scare Jessica to Death (1971),Horror|Mystery
26249,They Call Me Trinity (1971),Comedy|Western
26253,Nicholas and Alexandra (1971),Drama|War
26254,Von Richthofen and Brown (1971),Action|Drama|War
26256,Support Your Local Gunfighter (1971),Comedy|Romance|Western
26258,"Topo, El (1970)",Fantasy|Western
26263,Fiend with the Electronic Brain (Blood of Ghastly Horror) (1972),Horror|Sci-Fi
26268,"Tall Blond Man with One Black Shoe, The (Le grand blond avec une chaussure noire) (1972)",Comedy|Mystery
26271,Lady Sings the Blues (1972),Drama|Musical
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller
26294,My Name Is Nobody (Il Mio nome è Nessuno) (1973),Comedy|Western
26295,Invasion of the Bee Girls (1973),Horror|Mystery|Sci-Fi
26299,Phase IV (1974),Horror|Sci-Fi|Thriller
26306,Theatre of Blood (1973),Comedy|Horror|Mystery
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973),Drama|Horror|Sci-Fi
26321,Général Idi Amin Dada: A Self Portrait (Général Idi Amin Dada: Autoportrait) (1974),Documentary|War
26325,Hearts and Minds (1974),Documentary|War
26327,"Little Prince, The (1974)",Children|Musical|Sci-Fi
26333,"Terminal Man, The (1974)",Sci-Fi|Thriller
26336,"Adventure of Sherlock Holmes' Smarter Brother, The (1975)",Comedy|Crime|Mystery
26337,"Adventures of the Wilderness Family, The (1975)",Adventure|Children|Drama
26339,Dolemite (1975),Action|Comedy|Crime|Mystery|Thriller
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy
26342,"Farewell, My Lovely (1975)",Crime|Mystery|Thriller
26359,1900 (Novecento) (1976),Drama|War
26362,Twenty Days Without War (Dvadtsat dney bez voyny) (1981),Drama|Romance|War
26364,From Noon Till Three (1976),Comedy|Romance|Western
26365,Futureworld (1976),Sci-Fi|Thriller
26370,"Message, The (a.k.a. Mohammad: Messenger of God) (1976)",Adventure|Drama|War
26371,The Missouri Breaks (1976),Drama|Western
26378,Who Can Kill a Child? (a.k.a. Island of the Damned) (¿Quién puede matar a un niño?) (1976),Horror|Mystery|Thriller
26380,ABBA: The Movie (1977),Musical
26383,Demon Seed (1977),Horror|Sci-Fi|Thriller
26388,"Hound of the Baskervilles, The (1978)",Comedy|Crime|Mystery
26391,"New York, New York (1977)",Drama|Musical|Romance
26397,Brass Target (1978),Action|Drama|Mystery|Thriller
26398,Capricorn One (1978),Drama|Sci-Fi|Thriller
26403,"Hobbit, The (1977)",Animation|Children|Fantasy
26409,"Clonus Horror, The (1979)",Horror|Sci-Fi
26422,Hair (1979),Comedy|Drama|Musical
26432,Quintet (1979),Mystery|Sci-Fi
26433,Rockers (1978),Comedy|Drama|Musical
26436,Barnens ö (1980),Adventure|Children|Drama
26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi
26448,Pelle Svanslös (1981),Animation|Children
26452,"Blue and the Gray, The (1982)",Drama|War
26453,Smiley's People (1982),Drama|Mystery
26463,Barefoot Gen (Hadashi no Gen) (1983),Animation|Drama|War
26467,"Day After, The (1983)",Drama|Sci-Fi
26476,Merry Christmas Mr. Lawrence (1983),Drama|War
26479,"Pirates of Penzance, The (1983)",Adventure|Comedy|Musical|Romance
26480,"Raiders of Atlantis, The (1983)",Action|Mystery|Sci-Fi
26483,Rock & Rule (1983),Animation|Fantasy|Musical|Sci-Fi
26489,Strange Invaders (1983),Drama|Romance|Sci-Fi
26491,To Be or Not to Be (1983),Comedy|Romance|War
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
26493,"4th Man, The (Fourth Man, The) (Vierde man, De) (1983)",Drama|Mystery|Thriller
26496,One Deadly Summer (L'été meurtrier) (1983),Comedy|Drama|Mystery
26502,"Christmas Carol, A (1984)",Drama|Fantasy
26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller
26509,Electric Dreams (1984),Comedy|Drama|Romance|Sci-Fi
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi
26513,"Ice Pirates, The (1984)",Action|Adventure|Comedy|Sci-Fi
26515,"Last Polka, The (1985)",Comedy|Musical
26528,Anne of Green Gables (1985),Children|Drama
26529,Asterix vs. Caesar (Astérix et la surprise de César) (1985),Adventure|Animation|Children|Comedy
26530,Barbarian Queen (1985),Action|Adventure|Fantasy
26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi
26546,Mr. Vampire (Geung si sin sang) (1985),Comedy|Fantasy|Horror
26553,Pelle Svanslös i Amerikatt (1985),Animation|Children
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
26558,"Stuff, The (1985)",Comedy|Horror|Mystery|Sci-Fi
26560,"Unknown Soldier, The (Tuntematon sotilas) (1985)",Drama|War
26564,'Round Midnight (1986),Drama|Musical
26565,Asterix in Britain (Astérix chez les Bretons) (1986),Adventure|Animation|Children|Comedy
26569,Dead End Drive-In (1986),Action|Drama|Horror|Sci-Fi|Thriller
26582,Solarbabies (1986),Action|Drama|Sci-Fi
26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi
26597,Leif (1987),Comedy|Musical
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
26628,Jack's Back (1988),Crime|Horror|Mystery|Thriller
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi
26630,Moonwalker (1988),Musical
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
26643,Tales from the Gimli Hospital (1988),Fantasy|Horror
26649,Lonesome Dove (1989),Adventure|Drama|Western
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
26664,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller
26674,Prime Suspect (1991),Crime|Drama|Mystery|Thriller
26680,Cry-Baby (1990),Comedy|Musical|Romance
26681,Bullet in the Head (1990),Action|Drama|War
26686,Ghost Dad (1990),Comedy|Fantasy
26690,Shipwrecked (a.k.a. Haakon Haakonsen) (1990),Adventure|Children
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller
26708,Time to Kill (Tempo di uccidere) (1989),Drama|War
26718,Life On A String (Bian chang Bian Zou) (1991),Adventure|Drama|Fantasy|Musical
26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance
26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama
26749,Prospero's Books (1991),Drama|Fantasy
26750,Quigley Down Under (1990),Adventure|Drama|Western
26754,"Stationmaster Is on Fire - The Movie, That Is!, The (Stinsen brinner... filmen alltså) (1991)",Comedy|Musical
26761,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller
26763,Barbarian Queen II: The Empress Strikes Back (1990),Action|Adventure|Fantasy
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War
26775,Johnny Suede (1991),Comedy|Musical|Romance
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
26782,"Mambo Kings, The (1992)",Drama|Musical
26791,Shining Through (1992),Drama|Romance|Thriller|War
26792,Sidekicks (1992),Action|Adventure|Children|Comedy
26804,Return to Lonesome Dove (1993),Drama|Western
26811,"Bride with White Hair, The (Bai fa mo nu zhuan) (1993)",Action|Fantasy|Romance
26814,Cyborg 2: Glass Shadow (1993),Action|Sci-Fi|Thriller
26819,Fortress (1992),Action|Sci-Fi
26826,Latcho Drom (1993),Documentary|Musical
26828,Mr. Nanny (1993),Action|Children|Comedy
26834,Philadelphia Experiment II (1993),Action|Adventure|Sci-Fi
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi
26858,Felidae (1994),Animation|Mystery|Thriller
26861,Freaked (1993),Comedy|Sci-Fi
26869,Macross Plus (1994),Action|Drama|Sci-Fi|War
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller
26887,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
26901,Last of the Dogmen (1995),Adventure|Western
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
26908,"Passion of Darkly Noon, The (1995)",Drama|Mystery|Thriller
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation
26925,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western
26937,Jack Frost (1997),Comedy|Fantasy|Horror
26941,"Pretty Village, Pretty Flame (Lepa sela lepo gore) (1996)",Drama|War
26950,Sgt. Kabukiman N.Y.P.D. (1991),Action|Comedy|Fantasy
26968,Cremaster 5 (1997),Drama|Musical
26973,Snow White: A Tale of Terror (1997),Fantasy|Horror
26980,Destiny (Al-massir) (1997),Comedy|Drama|Musical|Romance
26985,Nirvana (1997),Action|Sci-Fi
26990,Photographing Fairies (1997),Drama|Fantasy|Mystery
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance
27003,Beowulf (1999),Action|Horror|Sci-Fi
27004,From Dusk Till Dawn 3: The Hangman's Daughter (1999),Horror|Thriller|Western
27005,"Interview, The (1998)",Crime|Drama|Mystery|Thriller
27016,"Curve, The (Dead Man's Curve) (1998)",Comedy|Drama|Mystery|Romance|Thriller
27027,Sophie's World (Sofies verden) (1999),Adventure|Drama|Fantasy
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
27033,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery
27036,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance
27064,Batman & Mr. Freeze: Subzero (1998),Action|Animation|Children|Crime
27067,"Pentagon Wars, The (1998)",Comedy|War
27074,Brave New World (1998),Sci-Fi
27075,Addams Family Reunion (1998),Children|Comedy|Fantasy
27092,Smashing Pumpkins: Vieuphoria (1994),Documentary|Musical
27093,"Class Trip, The (La classe de neige) (1998)",Drama|Mystery
27095,"Hole, The (Dong) (1998)",Drama|Musical
27105,Purgatory (1999),Fantasy|Western
27131,Dil Se (1998),Drama|Musical|Romance
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy
27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
27163,Something Is Happening (Kuch Kuch Hota Hai) (1998),Comedy|Musical|Romance
27170,Cherry Falls (2000),Comedy|Horror|Mystery
27172,Joseph and the Amazing Technicolor Dreamcoat (1999),Musical
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
27204,Cut (2000),Comedy|Horror|Mystery|Thriller
27213,Picking Up the Pieces (2000),Comedy|Fantasy
27215,Badding (2000),Comedy|Drama|Musical
27249,"Trumpet of the Swan, The (2001)",Animation|Drama|Musical
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy
27253,"Extremely Goofy Movie, An (2000)",Animation|Children|Comedy
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
27297,Possible Worlds (2000),Crime|Drama|Mystery|Sci-Fi
27298,"Nameless, The (Los sin nombre) (1999)",Drama|Horror|Mystery
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy
27321,For Love or Country: The Arturo Sandoval Story (2000),Drama|Musical
27326,Devdas (2002),Musical|Romance
27327,Mimic 2 (2001),Horror|Sci-Fi|Thriller
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller
27338,"Hole, The (2001)",Crime|Drama|Horror|Mystery|Thriller
27343,When Strangers Appear (2001),Action|Mystery|Thriller
27344,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku) (1999),Action|Adventure|Animation|Comedy|Drama|Fantasy|Romance
27350,"Mists of Avalon, The (2001)",Drama|Fantasy
27362,"Sometimes Happiness, Sometimes Sorrow (Kabhi Khushi Kabhie Gham) (2001)",Drama|Musical|Romance
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy
27382,Idle Mist (Vana Espuma) (1998),Crime|Horror|Mystery|Sci-Fi
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
27402,Dagon (2001),Fantasy|Horror|Mystery|Thriller
27410,Conspiracy (2001),Drama|War
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi
27431,"Adversary, The (L'adversaire) (2002)",Crime|Drama|Mystery|Thriller
27434,Darkness (2002),Horror|Mystery
27441,Blood: The Last Vampire (2000),Action|Animation|Horror
27450,Blueberry (2004),Adventure|Western
27451,Electric Dragon 80.000 V (2001),Drama|Fantasy|Sci-Fi
27455,"Godzilla, Mothra, and King Ghidorah: Giant Monsters All-Out Attack (Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki) (Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack) (2001)",Action|Fantasy|Sci-Fi
27456,Shackleton's Antarctic Adventure (2001),Documentary|IMAX
27457,"Barber, The (2002)",Crime|Horror|Mystery|Thriller
27461,My Little Eye (2002),Horror|Mystery|Thriller
27468,Stranded (2001),Drama|Sci-Fi
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller
